統計年度,按照別,區域別,生母年齡,出生身分,嬰兒出生數
112,按發生日期分,苗栗縣苗栗市,40～44歲,非婚生未認領,1
112,按發生日期分,苗栗縣苗栗市,40～44歲,無依兒童,0
112,按發生日期分,苗栗縣苗栗市,45～49歲,婚生,0
112,按發生日期分,苗栗縣苗栗市,45～49歲,遺腹子,0
112,按發生日期分,苗栗縣苗栗市,45～49歲,非婚生已認領,0
112,按發生日期分,苗栗縣苗栗市,45～49歲,非婚生未認領,0
112,按發生日期分,苗栗縣苗栗市,45～49歲,無依兒童,0
112,按發生日期分,苗栗縣苗栗市,50歲以上,婚生,0
112,按發生日期分,苗栗縣苗栗市,50歲以上,遺腹子,0
112,按發生日期分,苗栗縣苗栗市,50歲以上,非婚生已認領,0
112,按發生日期分,苗栗縣苗栗市,50歲以上,非婚生未認領,0
112,按發生日期分,苗栗縣苗栗市,50歲以上,無依兒童,0
112,按發生日期分,苗栗縣頭份市,未滿15歲,婚生,0
112,按發生日期分,苗栗縣頭份市,未滿15歲,遺腹子,0
112,按發生日期分,苗栗縣頭份市,未滿15歲,非婚生已認領,0
112,按發生日期分,苗栗縣頭份市,未滿15歲,非婚生未認領,0
112,按發生日期分,苗栗縣頭份市,未滿15歲,無依兒童,0
112,按發生日期分,苗栗縣頭份市,15～19歲,婚生,3
112,按發生日期分,苗栗縣頭份市,15～19歲,遺腹子,0
112,按發生日期分,苗栗縣頭份市,15～19歲,非婚生已認領,0
112,按發生日期分,苗栗縣頭份市,15～19歲,非婚生未認領,1
112,按發生日期分,苗栗縣頭份市,15～19歲,無依兒童,0
112,按發生日期分,苗栗縣頭份市,20～24歲,婚生,40
112,按發生日期分,苗栗縣頭份市,20～24歲,遺腹子,0
112,按發生日期分,苗栗縣頭份市,20～24歲,非婚生已認領,1
112,按發生日期分,苗栗縣頭份市,20～24歲,非婚生未認領,0
112,按發生日期分,苗栗縣頭份市,20～24歲,無依兒童,0
112,按發生日期分,苗栗縣頭份市,25～29歲,婚生,142
112,按發生日期分,苗栗縣頭份市,25～29歲,遺腹子,0
112,按發生日期分,苗栗縣頭份市,25～29歲,非婚生已認領,2
112,按發生日期分,苗栗縣頭份市,25～29歲,非婚生未認領,7
112,按發生日期分,苗栗縣頭份市,25～29歲,無依兒童,0
112,按發生日期分,苗栗縣頭份市,30～34歲,婚生,173
112,按發生日期分,苗栗縣頭份市,30～34歲,遺腹子,0
112,按發生日期分,苗栗縣頭份市,30～34歲,非婚生已認領,1
112,按發生日期分,苗栗縣頭份市,30～34歲,非婚生未認領,7
112,按發生日期分,苗栗縣頭份市,30～34歲,無依兒童,0
112,按發生日期分,苗栗縣頭份市,35～39歲,婚生,96
112,按發生日期分,苗栗縣頭份市,35～39歲,遺腹子,0
112,按發生日期分,苗栗縣頭份市,35～39歲,非婚生已認領,5
112,按發生日期分,苗栗縣頭份市,35～39歲,非婚生未認領,4
112,按發生日期分,苗栗縣頭份市,35～39歲,無依兒童,0
112,按發生日期分,苗栗縣頭份市,40～44歲,婚生,31
112,按發生日期分,苗栗縣頭份市,40～44歲,遺腹子,0
112,按發生日期分,苗栗縣頭份市,40～44歲,非婚生已認領,1
112,按發生日期分,苗栗縣頭份市,40～44歲,非婚生未認領,0
112,按發生日期分,苗栗縣頭份市,40～44歲,無依兒童,0
112,按發生日期分,苗栗縣頭份市,45～49歲,婚生,2
112,按發生日期分,苗栗縣頭份市,45～49歲,遺腹子,0
112,按發生日期分,苗栗縣頭份市,45～49歲,非婚生已認領,0
112,按發生日期分,苗栗縣頭份市,45～49歲,非婚生未認領,0
112,按發生日期分,苗栗縣頭份市,45～49歲,無依兒童,0
112,按發生日期分,苗栗縣頭份市,50歲以上,婚生,0
112,按發生日期分,苗栗縣頭份市,50歲以上,遺腹子,0
112,按發生日期分,苗栗縣頭份市,50歲以上,非婚生已認領,0
112,按發生日期分,苗栗縣頭份市,50歲以上,非婚生未認領,0
112,按發生日期分,苗栗縣頭份市,50歲以上,無依兒童,0
112,按發生日期分,苗栗縣苑裡鎮,未滿15歲,婚生,0
112,按發生日期分,苗栗縣苑裡鎮,未滿15歲,遺腹子,0
112,按發生日期分,苗栗縣苑裡鎮,未滿15歲,非婚生已認領,0
112,按發生日期分,苗栗縣苑裡鎮,未滿15歲,非婚生未認領,0
112,按發生日期分,苗栗縣苑裡鎮,未滿15歲,無依兒童,0
112,按發生日期分,苗栗縣苑裡鎮,15～19歲,婚生,3
112,按發生日期分,苗栗縣苑裡鎮,15～19歲,遺腹子,0
112,按發生日期分,苗栗縣苑裡鎮,15～19歲,非婚生已認領,0
112,按發生日期分,苗栗縣苑裡鎮,15～19歲,非婚生未認領,1
112,按發生日期分,苗栗縣苑裡鎮,15～19歲,無依兒童,0
112,按發生日期分,苗栗縣苑裡鎮,20～24歲,婚生,24
112,按發生日期分,苗栗縣苑裡鎮,20～24歲,遺腹子,0
112,按發生日期分,苗栗縣苑裡鎮,20～24歲,非婚生已認領,0
112,按發生日期分,苗栗縣苑裡鎮,20～24歲,非婚生未認領,2
112,按發生日期分,苗栗縣苑裡鎮,20～24歲,無依兒童,0
112,按發生日期分,苗栗縣苑裡鎮,25～29歲,婚生,41
112,按發生日期分,苗栗縣苑裡鎮,25～29歲,遺腹子,0
112,按發生日期分,苗栗縣苑裡鎮,25～29歲,非婚生已認領,0
112,按發生日期分,苗栗縣苑裡鎮,25～29歲,非婚生未認領,0
112,按發生日期分,苗栗縣苑裡鎮,25～29歲,無依兒童,0
112,按發生日期分,苗栗縣苑裡鎮,30～34歲,婚生,49
112,按發生日期分,苗栗縣苑裡鎮,30～34歲,遺腹子,0
112,按發生日期分,苗栗縣苑裡鎮,30～34歲,非婚生已認領,0
112,按發生日期分,苗栗縣苑裡鎮,30～34歲,非婚生未認領,0
112,按發生日期分,苗栗縣苑裡鎮,30～34歲,無依兒童,0
112,按發生日期分,苗栗縣苑裡鎮,35～39歲,婚生,19
112,按發生日期分,苗栗縣苑裡鎮,35～39歲,遺腹子,0
112,按發生日期分,苗栗縣苑裡鎮,35～39歲,非婚生已認領,0
112,按發生日期分,苗栗縣苑裡鎮,35～39歲,非婚生未認領,3
112,按發生日期分,苗栗縣苑裡鎮,35～39歲,無依兒童,0
112,按發生日期分,苗栗縣苑裡鎮,40～44歲,婚生,4
112,按發生日期分,苗栗縣苑裡鎮,40～44歲,遺腹子,0
112,按發生日期分,苗栗縣苑裡鎮,40～44歲,非婚生已認領,0
112,按發生日期分,苗栗縣苑裡鎮,40～44歲,非婚生未認領,1
112,按發生日期分,苗栗縣苑裡鎮,40～44歲,無依兒童,0
112,按發生日期分,苗栗縣苑裡鎮,45～49歲,婚生,0
112,按發生日期分,苗栗縣苑裡鎮,45～49歲,遺腹子,0
112,按發生日期分,苗栗縣苑裡鎮,45～49歲,非婚生已認領,0
112,按發生日期分,苗栗縣苑裡鎮,45～49歲,非婚生未認領,0
112,按發生日期分,苗栗縣苑裡鎮,45～49歲,無依兒童,0
112,按發生日期分,苗栗縣苑裡鎮,50歲以上,婚生,0
112,按發生日期分,苗栗縣苑裡鎮,50歲以上,遺腹子,0
112,按發生日期分,苗栗縣苑裡鎮,50歲以上,非婚生已認領,0
112,按發生日期分,苗栗縣苑裡鎮,50歲以上,非婚生未認領,0
112,按發生日期分,苗栗縣苑裡鎮,50歲以上,無依兒童,0
112,按發生日期分,苗栗縣通霄鎮,未滿15歲,婚生,0
112,按發生日期分,苗栗縣通霄鎮,未滿15歲,遺腹子,0
112,按發生日期分,苗栗縣通霄鎮,未滿15歲,非婚生已認領,0
112,按發生日期分,苗栗縣通霄鎮,未滿15歲,非婚生未認領,0
112,按發生日期分,苗栗縣通霄鎮,未滿15歲,無依兒童,0
112,按發生日期分,苗栗縣通霄鎮,15～19歲,婚生,3
112,按發生日期分,苗栗縣通霄鎮,15～19歲,遺腹子,0
112,按發生日期分,苗栗縣通霄鎮,15～19歲,非婚生已認領,0
112,按發生日期分,苗栗縣通霄鎮,15～19歲,非婚生未認領,0
112,按發生日期分,苗栗縣通霄鎮,15～19歲,無依兒童,0
112,按發生日期分,苗栗縣通霄鎮,20～24歲,婚生,17
112,按發生日期分,苗栗縣通霄鎮,20～24歲,遺腹子,0
112,按發生日期分,苗栗縣通霄鎮,20～24歲,非婚生已認領,0
112,按發生日期分,苗栗縣通霄鎮,20～24歲,非婚生未認領,1
112,按發生日期分,苗栗縣通霄鎮,20～24歲,無依兒童,0
112,按發生日期分,苗栗縣通霄鎮,25～29歲,婚生,24
112,按發生日期分,苗栗縣通霄鎮,25～29歲,遺腹子,0
112,按發生日期分,苗栗縣通霄鎮,25～29歲,非婚生已認領,0
112,按發生日期分,苗栗縣通霄鎮,25～29歲,非婚生未認領,0
112,按發生日期分,苗栗縣通霄鎮,25～29歲,無依兒童,0
112,按發生日期分,苗栗縣通霄鎮,30～34歲,婚生,18
112,按發生日期分,苗栗縣通霄鎮,30～34歲,遺腹子,0
112,按發生日期分,苗栗縣通霄鎮,30～34歲,非婚生已認領,0
112,按發生日期分,苗栗縣通霄鎮,30～34歲,非婚生未認領,1
112,按發生日期分,苗栗縣通霄鎮,30～34歲,無依兒童,0
112,按發生日期分,苗栗縣通霄鎮,35～39歲,婚生,9
112,按發生日期分,苗栗縣通霄鎮,35～39歲,遺腹子,0
112,按發生日期分,苗栗縣通霄鎮,35～39歲,非婚生已認領,0
112,按發生日期分,苗栗縣通霄鎮,35～39歲,非婚生未認領,1
112,按發生日期分,苗栗縣通霄鎮,35～39歲,無依兒童,0
112,按發生日期分,苗栗縣通霄鎮,40～44歲,婚生,5
112,按發生日期分,苗栗縣通霄鎮,40～44歲,遺腹子,0
112,按發生日期分,苗栗縣通霄鎮,40～44歲,非婚生已認領,0
112,按發生日期分,苗栗縣通霄鎮,40～44歲,非婚生未認領,0
112,按發生日期分,苗栗縣通霄鎮,40～44歲,無依兒童,0
112,按發生日期分,苗栗縣通霄鎮,45～49歲,婚生,2
112,按發生日期分,苗栗縣通霄鎮,45～49歲,遺腹子,0
112,按發生日期分,苗栗縣通霄鎮,45～49歲,非婚生已認領,0
112,按發生日期分,苗栗縣通霄鎮,45～49歲,非婚生未認領,0
112,按發生日期分,苗栗縣通霄鎮,45～49歲,無依兒童,0
112,按發生日期分,苗栗縣通霄鎮,50歲以上,婚生,0
112,按發生日期分,苗栗縣通霄鎮,50歲以上,遺腹子,0
112,按發生日期分,苗栗縣通霄鎮,50歲以上,非婚生已認領,0
112,按發生日期分,苗栗縣通霄鎮,50歲以上,非婚生未認領,0
112,按發生日期分,苗栗縣通霄鎮,50歲以上,無依兒童,0
112,按發生日期分,苗栗縣竹南鎮,未滿15歲,婚生,0
112,按發生日期分,苗栗縣竹南鎮,未滿15歲,遺腹子,0
112,按發生日期分,苗栗縣竹南鎮,未滿15歲,非婚生已認領,0
112,按發生日期分,苗栗縣竹南鎮,未滿15歲,非婚生未認領,0
112,按發生日期分,苗栗縣竹南鎮,未滿15歲,無依兒童,0
112,按發生日期分,苗栗縣竹南鎮,15～19歲,婚生,7
112,按發生日期分,苗栗縣竹南鎮,15～19歲,遺腹子,0
112,按發生日期分,苗栗縣竹南鎮,15～19歲,非婚生已認領,0
112,按發生日期分,苗栗縣竹南鎮,15～19歲,非婚生未認領,2
112,按發生日期分,苗栗縣竹南鎮,15～19歲,無依兒童,0
112,按發生日期分,苗栗縣竹南鎮,20～24歲,婚生,33
112,按發生日期分,苗栗縣竹南鎮,20～24歲,遺腹子,0
112,按發生日期分,苗栗縣竹南鎮,20～24歲,非婚生已認領,0
112,按發生日期分,苗栗縣竹南鎮,20～24歲,非婚生未認領,3
112,按發生日期分,苗栗縣竹南鎮,20～24歲,無依兒童,0
112,按發生日期分,苗栗縣竹南鎮,25～29歲,婚生,117
112,按發生日期分,苗栗縣竹南鎮,25～29歲,遺腹子,0
112,按發生日期分,苗栗縣竹南鎮,25～29歲,非婚生已認領,0
112,按發生日期分,苗栗縣竹南鎮,25～29歲,非婚生未認領,1
112,按發生日期分,苗栗縣竹南鎮,25～29歲,無依兒童,0
112,按發生日期分,苗栗縣竹南鎮,30～34歲,婚生,160
112,按發生日期分,苗栗縣竹南鎮,30～34歲,遺腹子,0
112,按發生日期分,苗栗縣竹南鎮,30～34歲,非婚生已認領,2
112,按發生日期分,苗栗縣竹南鎮,30～34歲,非婚生未認領,1
112,按發生日期分,苗栗縣竹南鎮,30～34歲,無依兒童,0
112,按發生日期分,苗栗縣竹南鎮,35～39歲,婚生,95
112,按發生日期分,苗栗縣竹南鎮,35～39歲,遺腹子,0
112,按發生日期分,苗栗縣竹南鎮,35～39歲,非婚生已認領,0
112,按發生日期分,苗栗縣竹南鎮,35～39歲,非婚生未認領,3
112,按發生日期分,苗栗縣竹南鎮,35～39歲,無依兒童,0
112,按發生日期分,苗栗縣竹南鎮,40～44歲,婚生,24
112,按發生日期分,苗栗縣竹南鎮,40～44歲,遺腹子,0
112,按發生日期分,苗栗縣竹南鎮,40～44歲,非婚生已認領,0
112,按發生日期分,苗栗縣竹南鎮,40～44歲,非婚生未認領,1
112,按發生日期分,苗栗縣竹南鎮,40～44歲,無依兒童,0
112,按發生日期分,苗栗縣竹南鎮,45～49歲,婚生,1
112,按發生日期分,苗栗縣竹南鎮,45～49歲,遺腹子,0
112,按發生日期分,苗栗縣竹南鎮,45～49歲,非婚生已認領,0
112,按發生日期分,苗栗縣竹南鎮,45～49歲,非婚生未認領,0
112,按發生日期分,苗栗縣竹南鎮,45～49歲,無依兒童,0
112,按發生日期分,苗栗縣竹南鎮,50歲以上,婚生,0
112,按發生日期分,苗栗縣竹南鎮,50歲以上,遺腹子,0
112,按發生日期分,苗栗縣竹南鎮,50歲以上,非婚生已認領,0
112,按發生日期分,苗栗縣竹南鎮,50歲以上,非婚生未認領,0
112,按發生日期分,苗栗縣竹南鎮,50歲以上,無依兒童,0
112,按發生日期分,苗栗縣後龍鎮,未滿15歲,婚生,0
112,按發生日期分,苗栗縣後龍鎮,未滿15歲,遺腹子,0
112,按發生日期分,苗栗縣後龍鎮,未滿15歲,非婚生已認領,0
112,按發生日期分,苗栗縣後龍鎮,未滿15歲,非婚生未認領,0
112,按發生日期分,苗栗縣後龍鎮,未滿15歲,無依兒童,0
112,按發生日期分,苗栗縣後龍鎮,15～19歲,婚生,2
112,按發生日期分,苗栗縣後龍鎮,15～19歲,遺腹子,0
112,按發生日期分,苗栗縣後龍鎮,15～19歲,非婚生已認領,0
112,按發生日期分,苗栗縣後龍鎮,15～19歲,非婚生未認領,0
112,按發生日期分,苗栗縣後龍鎮,15～19歲,無依兒童,0
112,按發生日期分,苗栗縣後龍鎮,20～24歲,婚生,17
112,按發生日期分,苗栗縣後龍鎮,20～24歲,遺腹子,0
112,按發生日期分,苗栗縣後龍鎮,20～24歲,非婚生已認領,0
112,按發生日期分,苗栗縣後龍鎮,20～24歲,非婚生未認領,1
112,按發生日期分,苗栗縣後龍鎮,20～24歲,無依兒童,0
112,按發生日期分,苗栗縣後龍鎮,25～29歲,婚生,35
112,按發生日期分,苗栗縣後龍鎮,25～29歲,遺腹子,0
112,按發生日期分,苗栗縣後龍鎮,25～29歲,非婚生已認領,1
112,按發生日期分,苗栗縣後龍鎮,25～29歲,非婚生未認領,1
112,按發生日期分,苗栗縣後龍鎮,25～29歲,無依兒童,0
112,按發生日期分,苗栗縣後龍鎮,30～34歲,婚生,45
112,按發生日期分,苗栗縣後龍鎮,30～34歲,遺腹子,0
112,按發生日期分,苗栗縣後龍鎮,30～34歲,非婚生已認領,0
112,按發生日期分,苗栗縣後龍鎮,30～34歲,非婚生未認領,1
112,按發生日期分,苗栗縣後龍鎮,30～34歲,無依兒童,0
112,按發生日期分,苗栗縣後龍鎮,35～39歲,婚生,18
112,按發生日期分,苗栗縣後龍鎮,35～39歲,遺腹子,0
112,按發生日期分,苗栗縣後龍鎮,35～39歲,非婚生已認領,0
112,按發生日期分,苗栗縣後龍鎮,35～39歲,非婚生未認領,0
112,按發生日期分,苗栗縣後龍鎮,35～39歲,無依兒童,0
112,按發生日期分,苗栗縣後龍鎮,40～44歲,婚生,6
112,按發生日期分,苗栗縣後龍鎮,40～44歲,遺腹子,0
112,按發生日期分,苗栗縣後龍鎮,40～44歲,非婚生已認領,0
112,按發生日期分,苗栗縣後龍鎮,40～44歲,非婚生未認領,0
112,按發生日期分,苗栗縣後龍鎮,40～44歲,無依兒童,0
112,按發生日期分,苗栗縣後龍鎮,45～49歲,婚生,2
112,按發生日期分,苗栗縣後龍鎮,45～49歲,遺腹子,0
112,按發生日期分,苗栗縣後龍鎮,45～49歲,非婚生已認領,0
112,按發生日期分,苗栗縣後龍鎮,45～49歲,非婚生未認領,0
112,按發生日期分,苗栗縣後龍鎮,45～49歲,無依兒童,0
112,按發生日期分,苗栗縣後龍鎮,50歲以上,婚生,0
112,按發生日期分,苗栗縣後龍鎮,50歲以上,遺腹子,0
112,按發生日期分,苗栗縣後龍鎮,50歲以上,非婚生已認領,0
112,按發生日期分,苗栗縣後龍鎮,50歲以上,非婚生未認領,0
112,按發生日期分,苗栗縣後龍鎮,50歲以上,無依兒童,0
112,按發生日期分,苗栗縣卓蘭鎮,未滿15歲,婚生,0
112,按發生日期分,苗栗縣卓蘭鎮,未滿15歲,遺腹子,0
112,按發生日期分,苗栗縣卓蘭鎮,未滿15歲,非婚生已認領,0
112,按發生日期分,苗栗縣卓蘭鎮,未滿15歲,非婚生未認領,0
112,按發生日期分,苗栗縣卓蘭鎮,未滿15歲,無依兒童,0
112,按發生日期分,苗栗縣卓蘭鎮,15～19歲,婚生,2
112,按發生日期分,苗栗縣卓蘭鎮,15～19歲,遺腹子,0
112,按發生日期分,苗栗縣卓蘭鎮,15～19歲,非婚生已認領,0
112,按發生日期分,苗栗縣卓蘭鎮,15～19歲,非婚生未認領,0
112,按發生日期分,苗栗縣卓蘭鎮,15～19歲,無依兒童,0
112,按發生日期分,苗栗縣卓蘭鎮,20～24歲,婚生,9
112,按發生日期分,苗栗縣卓蘭鎮,20～24歲,遺腹子,0
112,按發生日期分,苗栗縣卓蘭鎮,20～24歲,非婚生已認領,0
112,按發生日期分,苗栗縣卓蘭鎮,20～24歲,非婚生未認領,1
112,按發生日期分,苗栗縣卓蘭鎮,20～24歲,無依兒童,0
112,按發生日期分,苗栗縣卓蘭鎮,25～29歲,婚生,18
112,按發生日期分,苗栗縣卓蘭鎮,25～29歲,遺腹子,0
112,按發生日期分,苗栗縣卓蘭鎮,25～29歲,非婚生已認領,0
112,按發生日期分,苗栗縣卓蘭鎮,25～29歲,非婚生未認領,0
112,按發生日期分,苗栗縣卓蘭鎮,25～29歲,無依兒童,0
112,按發生日期分,苗栗縣卓蘭鎮,30～34歲,婚生,13
112,按發生日期分,苗栗縣卓蘭鎮,30～34歲,遺腹子,0
112,按發生日期分,苗栗縣卓蘭鎮,30～34歲,非婚生已認領,2
112,按發生日期分,苗栗縣卓蘭鎮,30～34歲,非婚生未認領,1
112,按發生日期分,苗栗縣卓蘭鎮,30～34歲,無依兒童,0
